date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
04-01-2021,CO,10,34,0,5058,0,2185
04-01-2021,CT,69,0,0,80983,0,4516
04-01-2021,DC,3,0,71,2979,40,140
04-01-2021,DE,7,0,52,1801,0,849
04-01-2021,FL,105,181,0,22720,0,10935
04-01-2021,GA,7,112,0,16519,0,4030
04-01-2021,GU,0,0,2,617,2,17
04-01-2021,HI,0,0,11,0,9,89
04-01-2021,IA,46,0,117,824,55,701
04-01-2021,ID,0,19,84,829,0,308
04-01-2021,IL,90,0,816,43195,471,5059
04-01-2021,IN,39,210,649,3966,321,3617
04-01-2021,KS,18,52,180,8051,65,3572
04-01-2021,KY,26,55,456,9950,216,2317
04-01-2021,LA,48,0,0,8170,207,1123
04-01-2021,MA,61,0,423,10838,258,4906
04-01-2021,MD,33,171,418,11291,0,2483
04-01-2021,ME,1,8,47,20801,20,376
04-01-2021,MI,85,0,550,166414,313,5490
04-01-2021,MN,13,85,156,-121,0,3144
04-01-2021,MO,0,0,590,1246,324,1196
04-01-2021,MS,13,115,337,0,205,1616
04-01-2021,MT,3,19,39,14801,22,283
04-01-2021,NC,31,0,783,30038,0,5187
04-01-2021,ND,2,6,15,179,0,199
04-01-2021,NE,3,20,0,1038,0,738
04-01-2021,NH,1,3,0,1800,0,878
04-01-2021,NJ,36,27,664,0,476,2358
04-01-2021,NM,23,128,0,5670,0,921
04-01-2021,NV,23,0,423,23032,268,1414
04-01-2021,NY,172,0,1357,123151,843,11209
04-01-2021,OH,67,314,1073,24391,691,5942
04-01-2021,OK,5,52,498,0,0,2699
04-01-2021,OR,8,0,119,0,60,1397
04-01-2021,PA,66,0,1182,3874,678,3226
04-01-2021,PR,10,0,77,0,74,636
04-01-2021,RI,12,281,53,2111,40,633
04-01-2021,SC,15,71,419,17008,215,3803
04-01-2021,SD,0,10,55,290,37,111
04-01-2021,TN,143,112,825,11659,471,3953
04-01-2021,TX,52,0,3317,119359,0,18182
04-01-2021,UT,4,81,167,3667,0,2160
04-01-2021,VA,8,77,563,15261,339,3771
04-01-2021,VT,4,0,4,559,0,80
04-01-2021,WA,-2,363,248,64936,116,8644
04-01-2021,WI,8,51,225,2505,0,1626
04-01-2021,WV,20,0,205,5562,91,828
04-01-2021,WY,0,9,0,1145,0,372
03-01-2021,AK,0,3,0,3198,7,290
03-01-2021,AL,1,0,0,6555,0,2476
03-01-2021,AR,20,27,405,8766,194,2033
03-01-2021,AZ,0,289,1081,1072,762,17234
03-01-2021,CA,181,0,4613,375992,0,45352
03-01-2021,CO,22,35,0,4869,0,2078
03-01-2021,CT,0,0,0,0,0,0
03-01-2021,DC,2,0,69,6367,35,255
03-01-2021,DE,0,0,53,1324,0,611
03-01-2021,FL,100,187,0,24021,0,10228
03-01-2021,GA,4,56,0,20176,0,5077
03-01-2021,GU,0,0,2,0,2,1
03-01-2021,HI,0,0,11,0,9,149
03-01-2021,IA,0,0,120,1311,52,865
03-01-2021,ID,12,57,84,1604,0,1122
03-01-2021,IL,105,0,798,40996,462,4469
03-01-2021,IN,65,239,648,3796,326,2981
03-01-2021,KS,0,0,221,0,97,0
03-01-2021,KY,25,53,421,0,196,2855
03-01-2021,LA,49,0,0,36501,204,5783
03-01-2021,MA,108,0,416,8542,258,3481
03-01-2021,MD,27,145,412,7841,0,2148
03-01-2021,ME,1,8,47,0,20,347
03-01-2021,MI,0,0,629,0,368,0
03-01-2021,MN,53,111,196,31920,0,2712
03-01-2021,MO,19,0,627,2519,350,2305
03-01-2021,MS,31,0,346,0,219,1784
03-01-2021,MT,1,13,39,2580,22,437
03-01-2021,NC,18,0,776,46790,0,6487
03-01-2021,ND,0,9,16,68,0,150
03-01-2021,NE,1,5,0,795,0,546
03-01-2021,NH,11,3,0,6875,0,1266
03-01-2021,NJ,21,107,669,0,462,4088
03-01-2021,NM,17,92,0,9824,0,1015
03-01-2021,NV,32,0,398,2237,273,2747
03-01-2021,NY,139,0,1344,130977,815,11368
03-01-2021,OH,59,165,1054,73130,684,6808
03-01-2021,OK,20,194,498,0,0,8017
03-01-2021,OR,2,0,119,0,60,1009
03-01-2021,PA,56,0,1149,7804,674,4579
03-01-2021,PR,19,0,74,0,72,237
03-01-2021,RI,10,0,61,2178,47,888
03-01-2021,SC,84,141,414,48221,217,8951
03-01-2021,SD,12,30,54,1306,33,703
03-01-2021,TN,55,41,792,12338,467,4165
03-01-2021,TX,50,0,3184,33492,0,16095
03-01-2021,UT,7,58,164,2359,0,1819
03-01-2021,VA,7,70,557,23623,344,5010
03-01-2021,VT,1,0,2,767,0,104
03-01-2021,WA,0,0,248,0,118,0
03-01-2021,WI,5,80,230,2142,0,2593
03-01-2021,WV,3,0,202,6131,90,1731
03-01-2021,WY,0,8,0,0,0,302
02-01-2021,AK,9,7,0,13798,6,801
02-01-2021,AL,0,0,0,2965,0,3711
02-01-2021,AR,18,37,393,10107,197,2000
02-01-2021,AZ,46,593,1074,18266,761,8883
02-01-2021,CA,386,0,4606,279790,0,53341
02-01-2021,CO,39,27,0,4539,0,2011
02-01-2021,CT,104,0,0,58256,0,4412
02-01-2021,DC,4,0,70,6819,33,257
02-01-2021,DE,0,0,59,2102,0,809
02-01-2021,FL,220,288,0,68413,0,30531
02-01-2021,GA,2,65,0,29330,0,6604
02-01-2021,GU,1,0,3,0,2,0
02-01-2021,HI,0,0,11,0,9,169
02-01-2021,IA,48,0,119,1038,60,476
02-01-2021,ID,0,0,85,0,0,0
02-01-2021,IL,44,0,783,57225,458,4762
02-01-2021,IN,39,197,663,5415,342,5317
02-01-2021,KS,0,0,221,0,97,0
02-01-2021,KY,75,198,428,55223,211,8709
02-01-2021,LA,0,0,0,0,202,0
02-01-2021,MA,79,0,412,21204,246,9003
02-01-2021,MD,25,232,415,12398,0,2952
02-01-2021,ME,11,26,48,0,19,1044
02-01-2021,MI,288,0,629,0,368,9500
02-01-2021,MN,54,120,196,7857,0,2530
02-01-2021,MO,3,0,653,3291,357,2157
02-01-2021,MS,24,0,346,0,219,1891
02-01-2021,MT,10,50,39,801,23,389
02-01-2021,NC,144,0,783,116389,0,18892
02-01-2021,ND,28,9,16,398,0,396
02-01-2021,NE,17,11,0,1378,0,918
02-01-2021,NH,10,8,0,0,0,1156
02-01-2021,NJ,27,64,678,0,465,5799
02-01-2021,NM,32,58,0,10585,0,1237
02-01-2021,NV,5,0,398,4212,273,1825
02-01-2021,NY,129,0,1321,187372,786,15074
02-01-2021,OH,55,299,1036,52401,696,14293
02-01-2021,OK,38,188,498,0,0,5119
02-01-2021,OR,13,0,119,0,60,1430
02-01-2021,PA,25,0,1159,14303,649,9253
02-01-2021,PR,5,0,73,0,72,878
02-01-2021,RI,10,0,61,1961,47,783
02-01-2021,SC,89,196,413,26023,214,5211
02-01-2021,SD,13,30,59,641,40,665
02-01-2021,TN,63,76,791,57512,453,17330
02-01-2021,TX,96,0,3072,152571,0,4763
02-01-2021,UT,25,145,158,8459,0,5042
02-01-2021,VA,36,74,557,43709,335,3989
02-01-2021,VT,3,0,5,2846,0,277
02-01-2021,WA,0,0,248,0,118,0
02-01-2021,WI,2,49,230,3976,0,1129
02-01-2021,WV,12,0,205,15166,92,1507
02-01-2021,WY,0,4,0,0,0,164
01-01-2021,AK,0,0,0,0,6,0
01-01-2021,AL,45,189,0,7331,0,4521
01-01-2021,AR,35,92,398,13811,205,4304
01-01-2021,AZ,151,1589,1072,35435,759,10060
01-01-2021,CA,585,0,4618,155640,0,47189
01-01-2021,CO,59,53,0,6898,0,3064
01-01-2021,CT,0,0,0,0,0,0
01-01-2021,DC,2,0,63,6594,31,269
01-01-2021,DE,4,0,58,1231,0,608
01-01-2021,FL,0,0,0,0,0,0
01-01-2021,GA,24,278,0,42945,0,8719
01-01-2021,GU,0,0,3,0,2,9
01-01-2021,HI,1,7,11,0,9,288
01-01-2021,IA,7,0,117,1594,63,1593
01-01-2021,ID,33,63,85,1350,0,1213
01-01-2021,IL,195,0,808,90021,464,7201
01-01-2021,IN,108,211,676,6981,348,6288
01-01-2021,KS,138,143,221,5962,97,5312
01-01-2021,KY,0,0,433,0,234,0
01-01-2021,LA,0,0,0,0,202,0
01-01-2021,MA,0,0,417,0,240,0
01-01-2021,MD,47,183,388,12336,0,3557
01-01-2021,ME,0,0,46,0,18,0
01-01-2021,MI,0,0,629,0,368,0
01-01-2021,MN,0,0,196,0,0,0
01-01-2021,MO,21,0,648,5079,364,4729
01-01-2021,MS,29,0,346,0,219,2575
01-01-2021,MT,0,0,39,0,23,0
01-01-2021,NC,0,0,774,0,0,0
01-01-2021,ND,0,0,16,1775,0,0
01-01-2021,NE,40,34,0,1624,0,1501
01-01-2021,NH,0,0,0,0,0,0
01-01-2021,NJ,118,1246,693,51438,471,5918
01-01-2021,NM,25,67,0,12017,0,1278
01-01-2021,NV,21,0,398,2789,273,2315
01-01-2021,NY,168,0,1292,202756,776,16497
01-01-2021,OH,0,0,1059,0,722,0
01-01-2021,OK,0,0,498,17009,0,0
01-01-2021,OR,9,43,119,18546,60,1649
01-01-2021,PA,236,0,1172,10076,661,7714
01-01-2021,PR,18,0,77,0,70,763
01-01-2021,RI,14,0,61,2904,47,863
01-01-2021,SC,0,0,400,0,199,0
01-01-2021,SD,0,0,62,0,46,0
01-01-2021,TN,0,0,813,0,471,0
01-01-2021,TX,334,0,3124,93303,0,16311
01-01-2021,UT,0,0,158,0,0,0
01-01-2021,VA,49,125,557,31722,322,5182
01-01-2021,VT,0,0,7,0,0,0
01-01-2021,WA,41,177,248,27258,118,4422
01-01-2021,WI,12,50,244,6388,0,2085
01-01-2021,WV,23,0,211,18481,102,2486
01-01-2021,WY,0,0,0,0,0,0
31-12-2020,AK,3,6,0,8163,6,495
31-12-2020,AL,53,353,0,8344,0,4406
31-12-2020,AR,39,87,396,10591,209,2708
31-12-2020,AZ,146,473,1028,15472,746,7718
31-12-2020,CA,428,0,4518,205169,0,27237
31-12-2020,CO,64,96,0,6029,0,3238
31-12-2020,CT,31,0,0,21067,0,2045
31-12-2020,DC,6,0,72,4450,31,225
31-12-2020,DE,5,0,58,1747,0,860
31-12-2020,FL,133,366,0,44106,0,16827
31-12-2020,GA,88,306,0,36098,0,8499
31-12-2020,GU,1,0,3,242,2,9
31-12-2020,HI,3,12,16,0,18,188
31-12-2020,IA,69,0,134,1726,69,1323
31-12-2020,ID,10,48,85,1781,0,1340
31-12-2020,IL,167,0,837,91417,496,8009
31-12-2020,IN,103,238,633,7348,353,6468
31-12-2020,KS,0,0,234,0,99,0
31-12-2020,KY,0,0,433,0,234,0
31-12-2020,LA,40,0,0,25368,202,4046
31-12-2020,MA,85,193,417,17397,240,7260
31-12-2020,MD,47,189,399,8950,0,2973
31-12-2020,ME,13,26,48,8213,19,702
31-12-2020,MI,0,0,629,0,368,0
31-12-2020,MN,61,116,196,9767,0,2195
31-12-2020,MO,28,0,640,3333,359,3714
31-12-2020,MS,40,0,321,0,208,2756
31-12-2020,MT,11,15,44,4526,25,255
31-12-2020,NC,19,0,774,56893,0,6715
31-12-2020,ND,0,10,16,-581,0,293
31-12-2020,NE,8,33,0,2224,0,1516
31-12-2020,NH,18,1,0,2517,0,786
31-12-2020,NJ,90,236,693,32551,462,5712
31-12-2020,NM,41,75,0,13854,0,1678
31-12-2020,NV,59,0,404,2964,278,2137
31-12-2020,NY,135,0,1276,199785,723,16802
31-12-2020,OH,107,332,1059,47782,722,9632
31-12-2020,OK,36,246,501,14965,0,3906
31-12-2020,OR,19,101,117,17884,61,1033
31-12-2020,PA,306,0,1205,10832,692,8992
31-12-2020,PR,19,0,80,0,70,403
31-12-2020,RI,32,0,61,2460,47,1592
31-12-2020,SC,47,154,400,18155,199,4032
31-12-2020,SD,24,33,62,737,46,444
31-12-2020,TN,97,114,826,19797,475,5993
31-12-2020,TX,349,0,3107,66381,0,18725
31-12-2020,UT,13,83,158,5624,0,4672
31-12-2020,VA,48,131,525,31334,328,5239
31-12-2020,VT,2,0,7,1152,0,136
31-12-2020,WA,51,126,235,5800,118,1484
31-12-2020,WI,50,143,244,5898,0,4212
31-12-2020,WV,20,0,206,18317,99,1109
31-12-2020,WY,33,6,0,598,0,276
30-12-2020,AK,2,13,0,6862,10,385
30-12-2020,AL,37,379,0,3822,0,5016
30-12-2020,AR,34,103,385,12244,205,3184
30-12-2020,AZ,78,709,1076,13587,750,5267
30-12-2020,CA,432,0,4478,217684,0,30921
30-12-2020,CO,63,272,0,5337,0,2451
30-12-2020,CT,40,0,0,16970,0,1696
30-12-2020,DC,5,0,71,3549,33,223
30-12-2020,DE,23,0,56,1259,0,407
30-12-2020,FL,139,376,0,28033,0,13638
30-12-2020,GA,67,375,0,18046,0,5465
30-12-2020,GU,0,0,3,257,2,15
30-12-2020,HI,0,10,14,0,12,106
30-12-2020,IA,10,0,127,1067,66,1052
30-12-2020,ID,16,43,77,492,0,1514
30-12-2020,IL,215,0,882,67199,496,7374
30-12-2020,IN,109,227,659,4469,365,4735
30-12-2020,KS,193,192,234,9048,99,6371
30-12-2020,KY,29,264,433,17718,234,3770
30-12-2020,LA,51,0,0,35916,210,6744
30-12-2020,MA,120,0,433,15115,231,6839
30-12-2020,MD,45,200,410,8777,0,2628
30-12-2020,ME,1,-2,48,5435,19,590
30-12-2020,MI,52,0,629,43822,368,4782
30-12-2020,MN,66,143,207,6325,0,1997
30-12-2020,MO,58,0,623,3080,356,2761
30-12-2020,MS,28,0,321,0,208,3023
30-12-2020,MT,11,39,46,2439,26,874
30-12-2020,NC,155,0,768,29275,0,8551
30-12-2020,ND,6,9,15,-2210,0,371
30-12-2020,NE,16,28,0,1062,0,932
30-12-2020,NH,6,0,0,1062,0,545
30-12-2020,NJ,175,306,701,0,467,5230
30-12-2020,NM,33,101,0,7084,0,1311
30-12-2020,NV,47,0,408,2170,282,2470
30-12-2020,NY,149,0,1250,141527,702,13422
30-12-2020,OH,133,366,1087,20272,693,8178
30-12-2020,OK,48,387,486,26435,0,3249
30-12-2020,OR,16,77,127,14485,60,682
30-12-2020,PA,319,0,1178,10194,681,8984
30-12-2020,PR,24,0,82,0,70,98
30-12-2020,RI,17,53,61,1581,47,1160
30-12-2020,SC,51,133,393,14676,198,2873
30-12-2020,SD,18,34,57,738,43,562
30-12-2020,TN,100,141,819,21115,466,8220
30-12-2020,TX,326,0,3012,52080,0,21469
30-12-2020,UT,21,110,156,4593,0,2614
30-12-2020,VA,64,128,553,27244,330,4048
30-12-2020,VT,4,0,6,473,0,74
30-12-2020,WA,174,169,245,27607,108,2174
30-12-2020,WI,40,126,244,4607,0,3170
30-12-2020,WV,34,0,209,10196,93,1452
30-12-2020,WY,0,3,0,522,0,210
29-12-2020,AK,1,10,0,5273,10,175
29-12-2020,AL,25,453,0,5055,0,3907
29-12-2020,AR,66,106,382,5901,198,2718
29-12-2020,AZ,171,445,1053,9244,720,2799
29-12-2020,CA,242,0,4390,214710,0,31245
29-12-2020,CO,56,268,0,3265,0,1740
29-12-2020,CT,20,0,0,12916,0,767
29-12-2020,DC,4,0,72,2924,35,193
29-12-2020,DE,0,0,60,1454,0,701
29-12-2020,FL,105,492,0,32749,0,11748
29-12-2020,GA,83,451,0,26836,0,5853
29-12-2020,GU,0,0,4,344,2,12
29-12-2020,HI,0,-5,14,0,11,75
29-12-2020,IA,67,0,117,519,67,697
29-12-2020,ID,23,51,77,778,0,795
29-12-2020,IL,126,0,904,61142,506,5644
29-12-2020,IN,165,262,646,4030,363,3976
29-12-2020,KS,0,0,117,0,68,0
29-12-2020,KY,31,125,380,1832,211,2975
29-12-2020,LA,61,0,0,29998,218,3946
29-12-2020,MA,60,0,431,10993,225,4145
29-12-2020,MD,63,169,420,5754,0,1878
29-12-2020,ME,7,9,48,4073,14,590
29-12-2020,MI,212,0,649,19672,390,3963
29-12-2020,MN,36,185,214,304,0,972
29-12-2020,MO,117,0,623,3275,356,2479
29-12-2020,MS,85,0,325,0,201,1943
29-12-2020,MT,12,50,47,1050,24,427
29-12-2020,NC,13,0,761,23078,0,3563
29-12-2020,ND,12,33,18,605,0,272
29-12-2020,NE,28,51,0,1644,0,875
29-12-2020,NH,20,6,0,1159,0,1027
29-12-2020,NJ,126,301,723,32311,473,4407
29-12-2020,NM,23,108,0,5988,0,1216
29-12-2020,NV,46,0,414,1481,282,1747
29-12-2020,NY,127,0,1224,148726,711,11438
29-12-2020,OH,151,560,1110,19090,706,7526
29-12-2020,OK,22,90,499,21237,0,1194
29-12-2020,OR,6,109,122,57185,62,820
29-12-2020,PA,267,0,1174,6012,698,8545
29-12-2020,PR,4,0,78,0,71,2132
29-12-2020,RI,18,50,55,2423,46,1187
29-12-2020,SC,25,53,379,13606,189,2552
29-12-2020,SD,0,22,62,389,44,501
29-12-2020,TN,122,120,798,8956,455,4797
29-12-2020,TX,241,0,3012,47504,0,32552
29-12-2020,UT,16,120,164,3104,0,2736
29-12-2020,VA,59,177,539,19638,326,4122
29-12-2020,VT,1,0,6,200,0,82
29-12-2020,WA,11,180,265,56006,105,1953
29-12-2020,WI,92,170,249,3633,0,2919
29-12-2020,WV,21,0,213,10679,98,1337
29-12-2020,WY,0,40,0,231,0,219
28-12-2020,AK,0,2,0,4020,10,126
28-12-2020,AL,21,884,0,2717,0,2269
28-12-2020,AR,55,53,380,4649,201,1651
28-12-2020,AZ,42,240,1007,-2426,715,10086
28-12-2020,CA,64,0,4360,268650,0,33170
28-12-2020,CO,21,50,0,4869,0,1650
28-12-2020,CT,113,0,0,131696,0,8457
28-12-2020,DC,3,0,71,2888,35,140
28-12-2020,DE,1,0,60,1222,0,431
28-12-2020,FL,99,211,0,19734,0,8040
28-12-2020,GA,7,165,0,11913,0,3152
28-12-2020,GU,0,0,5,616,2,11
28-12-2020,HI,0,40,23,0,18,45
28-12-2020,IA,0,0,111,906,60,562
28-12-2020,ID,0,33,95,438,0,428
28-12-2020,IL,134,0,884,46593,515,4453
28-12-2020,IN,43,170,632,2993,364,2465
28-12-2020,KS,41,144,117,17236,68,6373
28-12-2020,KY,8,32,411,8501,217,1454
28-12-2020,LA,45,0,0,4695,201,817
28-12-2020,MA,48,0,430,10932,234,4198
28-12-2020,MD,28,227,423,11384,0,1985
28-12-2020,ME,3,8,48,22509,14,439
28-12-2020,MI,64,0,662,58017,407,3550
28-12-2020,MN,13,105,203,3529,0,1077
28-12-2020,MO,4,0,627,1120,334,1522
28-12-2020,MS,28,106,321,0,193,1701
28-12-2020,MT,3,13,43,1680,21,219
28-12-2020,NC,12,0,733,32717,0,3888
28-12-2020,ND,0,5,18,194,0,93
28-12-2020,NE,0,4,0,857,0,637
28-12-2020,NH,7,0,0,2339,0,861
28-12-2020,NJ,21,110,704,188090,499,3313
28-12-2020,NM,34,139,0,5651,0,691
28-12-2020,NV,21,0,427,2630,283,868
28-12-2020,NY,118,0,1222,114459,717,10407
28-12-2020,OH,62,290,1108,27393,729,4519
28-12-2020,OK,13,47,451,0,0,3448
28-12-2020,OR,5,0,109,0,59,1399
28-12-2020,PA,76,0,1174,6628,715,3779
28-12-2020,PR,11,0,81,0,93,431
28-12-2020,RI,3,272,54,1935,47,661
28-12-2020,SC,18,75,380,12372,175,1871
28-12-2020,SD,0,22,60,217,35,267
28-12-2020,TN,76,65,797,10550,485,3712
28-12-2020,TX,49,0,2969,46102,0,14829
28-12-2020,UT,5,59,168,2948,0,1716
28-12-2020,VA,7,57,526,16749,321,2599
28-12-2020,VT,2,0,5,938,0,91
28-12-2020,WA,0,0,243,0,90,0
28-12-2020,WI,21,82,237,3836,0,1557
28-12-2020,WV,9,0,200,4174,91,726
28-12-2020,WY,32,13,0,2123,0,504
27-12-2020,AK,0,1,0,4898,9,290
27-12-2020,AL,6,0,0,2503,0,2170
27-12-2020,AR,41,53,365,4167,186,908
27-12-2020,AZ,3,53,988,10496,667,1296
27-12-2020,CA,237,0,4214,330013,0,50141
27-12-2020,CO,18,52,0,4142,0,1399
27-12-2020,CT,0,0,0,0,0,0
27-12-2020,DC,6,0,65,17948,32,492
27-12-2020,DE,2,0,64,1673,0,584
27-12-2020,FL,77,178,0,20227,0,7157
27-12-2020,GA,4,139,0,12105,0,2949
27-12-2020,GU,0,0,7,0,3,1
27-12-2020,HI,0,0,11,0,10,95
27-12-2020,IA,1,0,109,1209,65,478
27-12-2020,ID,5,35,95,1694,0,554
27-12-2020,IL,112,0,905,42459,497,3767
27-12-2020,IN,42,267,638,2422,360,1820
27-12-2020,KS,0,0,255,0,119,0
27-12-2020,KY,21,32,411,0,217,1500
27-12-2020,LA,19,0,0,23607,191,3223
27-12-2020,MA,100,0,416,8646,230,3134
27-12-2020,MD,32,134,418,8221,0,1758
27-12-2020,ME,4,4,56,0,16,333
27-12-2020,MI,0,0,738,0,416,0
27-12-2020,MN,40,102,238,27069,0,2516
27-12-2020,MO,3,0,659,1835,349,1451
27-12-2020,MS,41,0,339,0,195,1365
27-12-2020,MT,5,22,44,1231,22,347
27-12-2020,NC,23,0,721,26995,0,2898
27-12-2020,ND,0,10,17,110,0,111
27-12-2020,NE,1,19,0,389,0,175
27-12-2020,NH,7,1,0,2792,0,876
27-12-2020,NJ,17,116,686,0,487,2895
27-12-2020,NM,30,85,0,8090,0,742
27-12-2020,NV,8,0,442,1726,298,1856
27-12-2020,NY,115,0,1187,122676,687,7623
27-12-2020,OH,33,273,1083,68014,731,5857
27-12-2020,OK,13,167,451,0,0,2631
27-12-2020,OR,0,0,109,0,59,608
27-12-2020,PA,127,0,1145,10355,747,4884
27-12-2020,PR,13,0,89,0,85,784
27-12-2020,RI,7,0,49,1916,35,733
27-12-2020,SC,31,81,365,64262,177,7287
27-12-2020,SD,0,28,62,577,29,427
27-12-2020,TN,69,20,799,9615,462,3188
27-12-2020,TX,51,0,2856,82478,0,8046
27-12-2020,UT,2,62,166,1187,0,796
27-12-2020,VA,14,84,514,17934,318,3999
27-12-2020,VT,6,0,2,448,0,63
27-12-2020,WA,0,188,243,58173,90,3626
27-12-2020,WI,10,95,240,2615,0,2558
27-12-2020,WV,1,0,186,4366,89,533
27-12-2020,WY,0,1,0,0,0,54
26-12-2020,AK,1,8,0,16967,10,361
26-12-2020,AL,5,161,0,4308,0,1032
26-12-2020,AR,3,29,364,7224,173,702
26-12-2020,AZ,15,360,983,17303,652,6106
26-12-2020,CA,36,0,4131,349306,0,30375
26-12-2020,CO,6,21,0,4333,0,1430
26-12-2020,CT,0,0,0,0,0,0
26-12-2020,DC,6,0,70,7352,26,274
26-12-2020,DE,4,0,55,2518,0,820
26-12-2020,FL,142,196,0,49967,0,16588
26-12-2020,GA,54,18,0,25960,0,3679
26-12-2020,GU,0,0,7,0,3,1
26-12-2020,HI,0,0,11,0,10,119
26-12-2020,IA,0,0,114,950,63,310
26-12-2020,ID,0,0,106,0,0,0
26-12-2020,IL,70,0,874,54155,494,3293
26-12-2020,IN,31,171,636,5963,352,3841
26-12-2020,KS,0,0,255,0,119,0
26-12-2020,KY,68,208,396,47651,237,5283
26-12-2020,LA,0,0,0,0,199,0
26-12-2020,MA,47,0,416,22818,232,7677
26-12-2020,MD,21,176,424,10916,0,2280
26-12-2020,ME,0,0,56,0,16,0
26-12-2020,MI,275,0,738,121344,416,7877
26-12-2020,MN,57,108,238,12954,0,2142
26-12-2020,MO,1,0,685,3290,377,1756
26-12-2020,MS,3,0,339,0,195,845
26-12-2020,MT,3,23,46,6344,21,504
26-12-2020,NC,166,0,714,182113,0,19419
26-12-2020,ND,4,13,21,788,0,407
26-12-2020,NE,-10,-3,0,1620,0,805
26-12-2020,NH,11,0,0,4355,0,1031
26-12-2020,NJ,18,55,724,0,478,4331
26-12-2020,NM,9,22,0,10752,0,604
26-12-2020,NV,1,0,442,4770,298,1589
26-12-2020,NY,126,0,1129,190636,638,10806
26-12-2020,OH,20,168,1082,54088,694,11018
26-12-2020,OK,29,210,451,0,0,3955
26-12-2020,OR,7,0,109,0,59,897
26-12-2020,PA,26,0,1161,14229,769,7581
26-12-2020,PR,0,0,82,0,80,1019
26-12-2020,RI,10,0,49,604,35,226
26-12-2020,SC,81,118,357,28716,176,3864
26-12-2020,SD,16,30,65,854,41,417
26-12-2020,TN,12,27,773,59869,460,14395
26-12-2020,TX,13,0,2856,114511,0,2694
26-12-2020,UT,8,116,172,8447,0,3489
26-12-2020,VA,20,14,548,54881,299,1584
26-12-2020,VT,1,0,3,2367,0,185
26-12-2020,WA,0,0,243,0,108,0
26-12-2020,WI,4,31,260,5261,0,677
26-12-2020,WV,6,0,188,10266,79,1341
26-12-2020,WY,0,12,0,0,0,482
25-12-2020,AK,0,0,0,0,14,0
25-12-2020,AL,4,0,0,6668,0,3625
25-12-2020,AR,32,48,364,7995,183,2122
25-12-2020,AZ,115,457,976,14444,636,6616
25-12-2020,CA,312,0,4035,257968,0,39144
25-12-2020,CO,36,46,0,10386,0,2659
25-12-2020,CT,0,0,0,0,0,0
25-12-2020,DC,0,0,72,0,33,0
25-12-2020,DE,3,0,62,2121,0,638
25-12-2020,FL,0,0,0,0,0,0
25-12-2020,GA,49,91,0,48404,0,5125
25-12-2020,GU,0,0,7,0,3,2
25-12-2020,HI,0,8,11,0,10,156
25-12-2020,IA,5,0,121,1839,69,870
25-12-2020,ID,25,41,106,981,0,1248
25-12-2020,IL,194,0,928,93216,538,5742
25-12-2020,IN,40,199,633,8174,369,5446
25-12-2020,KS,0,0,255,0,119,0
25-12-2020,KY,0,0,413,0,222,0
25-12-2020,LA,0,0,0,0,199,0
25-12-2020,MA,0,0,409,0,232,0
25-12-2020,MD,32,469,424,11313,0,2432
25-12-2020,ME,2,5,46,0,19,321
25-12-2020,MI,0,0,738,0,416,0
25-12-2020,MN,0,0,238,0,0,0
25-12-2020,MO,14,0,685,3844,366,2076
25-12-2020,MS,6,0,339,0,195,1527
25-12-2020,MT,0,0,46,0,21,0
25-12-2020,NC,0,0,696,0,0,0
25-12-2020,ND,0,0,21,0,0,0
25-12-2020,NE,7,24,0,1352,0,695
25-12-2020,NH,0,0,0,0,0,0
25-12-2020,NJ,51,164,753,56944,524,5605
25-12-2020,NM,35,41,0,34171,0,1456
25-12-2020,NV,27,0,442,2229,298,1853
25-12-2020,NY,121,0,1148,214114,621,12446
25-12-2020,OH,0,0,1124,0,683,0
25-12-2020,OK,0,0,451,18341,0,0
25-12-2020,OR,12,46,109,18735,59,851
25-12-2020,PA,139,0,1196,13351,737,7174
25-12-2020,PR,9,0,87,0,90,616
25-12-2020,RI,7,0,49,3410,35,870
25-12-2020,SC,0,0,365,0,177,0
25-12-2020,SD,0,0,68,0,36,0
25-12-2020,TN,0,0,757,0,451,0
25-12-2020,TX,200,0,2856,110529,0,4335
25-12-2020,UT,0,0,180,0,0,0
25-12-2020,VA,29,61,518,0,291,4078
25-12-2020,VT,0,0,6,0,0,0
25-12-2020,WA,22,291,243,25856,108,2891
25-12-2020,WI,6,56,260,7109,0,1639
25-12-2020,WV,19,0,181,12137,77,1597
25-12-2020,WY,0,0,0,0,0,0
24-12-2020,AK,2,22,0,5440,14,268
24-12-2020,AL,89,303,0,8151,0,4232
24-12-2020,AR,30,53,360,15860,178,3204
24-12-2020,AZ,115,408,965,16180,620,7046
24-12-2020,CA,351,0,4069,262119,0,39070
24-12-2020,CO,88,151,0,10504,0,3030
24-12-2020,CT,55,0,0,35624,0,2038
24-12-2020,DC,5,0,72,6579,33,210
24-12-2020,DE,16,0,60,2622,0,780
24-12-2020,FL,122,305,0,47074,0,12770
24-12-2020,GA,63,400,0,41271,0,7899
24-12-2020,GU,0,0,7,191,3,9
24-12-2020,HI,0,0,14,0,11,128
24-12-2020,IA,71,0,127,1811,70,1116
24-12-2020,ID,11,49,106,1067,0,1391
24-12-2020,IL,118,0,944,87872,518,7037
