,date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
8570,2020-08-15,AR,13,-4,0.0,0,108.0,-400
8572,2020-08-15,AZ,69,280,442.0,8683,284.0,933
8573,2020-08-15,CA,151,0,1812.0,111899,0.0,12614
8574,2020-08-15,CO,8,9,0.0,5680,0.0,300
8575,2020-08-15,CT,0,0,0.0,0,0.0,0
8576,2020-08-15,DC,3,0,28.0,2870,14.0,41
8577,2020-08-15,DE,0,0,10.0,1230,0.0,56
8578,2020-08-15,FL,204,506,0.0,35808,0.0,6291
8579,2020-08-15,GA,96,210,0.0,14740,0.0,3273
8580,2020-08-15,GU,0,0,2.0,0,0.0,0
8582,2020-08-15,IA,7,0,82.0,4976,35.0,861
8583,2020-08-15,ID,14,23,38.0,2249,0.0,542
8584,2020-08-15,IL,5,0,330.0,42586,127.0,1828
8585,2020-08-15,IN,15,71,267.0,10082,88.0,1044
8586,2020-08-15,KS,0,0,98.0,0,33.0,0
8587,2020-08-15,KY,6,35,131.0,10702,0.0,632
8588,2020-08-15,LA,0,0,0.0,0,197.0,0
8589,2020-08-15,MA,14,20,65.0,22603,27.0,366
8590,2020-08-15,MD,5,48,107.0,16561,0.0,818
8591,2020-08-15,ME,1,0,2.0,2282,1.0,29
8592,2020-08-15,MI,20,0,184.0,29570,87.0,1058
8593,2020-08-15,MN,6,39,140.0,10237,0.0,690
8594,2020-08-15,MO,11,0,0.0,9445,113.0,1127
8596,2020-08-15,MS,37,43,321.0,7898,176.0,825
8598,2020-08-15,NC,30,0,320.0,24463,0.0,1536
8600,2020-08-15,NE,1,0,0.0,3131,0.0,328
8601,2020-08-15,NH,1,1,0.0,1702,0.0,59
8602,2020-08-15,NJ,9,36,99.0,31264,43.0,323
8603,2020-08-15,NM,8,11,0.0,6107,0.0,142
8604,2020-08-15,NV,24,0,258.0,3787,166.0,859
8605,2020-08-15,NY,12,0,120.0,87934,58.0,734
8606,2020-08-15,OH,40,82,318.0,21824,166.0,1117
8607,2020-08-15,OK,13,45,236.0,10274,0.0,901
8608,2020-08-15,OR,2,10,57.0,5531,16.0,313
8609,2020-08-15,PA,20,0,0.0,15145,99.0,850
8610,2020-08-15,PR,12,0,66.0,0,46.0,339
8611,2020-08-15,RI,1,25,11.0,1797,2.0,104
8612,2020-08-15,SC,56,0,311.0,7575,181.0,1041
8613,2020-08-15,SD,2,10,0.0,1341,0.0,94
8614,2020-08-15,TN,19,88,392.0,16426,187.0,1289
8615,2020-08-15,TX,238,0,2306.0,33949,0.0,8245
8616,2020-08-15,UT,3,16,64.0,4097,0.0,345
8617,2020-08-15,VA,11,51,279.0,16056,167.0,912
8619,2020-08-15,VT,0,0,0.0,2826,0.0,9
8620,2020-08-15,WA,19,24,0.0,8491,58.0,628
8621,2020-08-15,WI,13,40,96.0,10506,0.0,866
8622,2020-08-15,WV,3,0,54.0,5361,21.0,183
8623,2020-08-15,WY,0,0,0.0,0,0.0,44
8624,2020-08-14,AK,0,2,0.0,1776,3.0,100
8625,2020-08-14,AL,3,0,0.0,21670,0.0,752
8626,2020-08-14,AR,5,0,0.0,4554,113.0,626
8628,2020-08-14,AZ,40,12,473.0,8470,324.0,927
8629,2020-08-14,CA,188,0,1850.0,103171,0.0,7934
8630,2020-08-14,CO,6,18,0.0,6640,0.0,319
8631,2020-08-14,CT,3,0,0.0,10240,0.0,115
8632,2020-08-14,DC,0,0,22.0,6562,12.0,94
8633,2020-08-14,DE,0,0,10.0,1474,0.0,373
8634,2020-08-14,FL,229,621,0.0,32299,0.0,7997
8635,2020-08-14,GA,35,237,0.0,24216,0.0,3227
8636,2020-08-14,GU,0,0,2.0,391,0.0,25
8638,2020-08-14,IA,7,0,75.0,4828,28.0,596
8639,2020-08-14,ID,5,17,36.0,3110,0.0,498
8640,2020-08-14,IL,27,0,345.0,47277,126.0,2296
8641,2020-08-14,IN,8,123,291.0,7452,80.0,1067
8642,2020-08-14,KS,7,45,98.0,7142,33.0,1338
8643,2020-08-14,KY,8,42,147.0,12410,0.0,612
8644,2020-08-14,LA,28,0,0.0,19734,197.0,1298
8645,2020-08-14,MA,14,19,58.0,21340,31.0,212
8646,2020-08-14,MD,11,45,107.0,14464,0.0,715
8647,2020-08-14,ME,0,4,2.0,2733,1.0,26
8648,2020-08-14,MI,11,0,184.0,37897,87.0,868
8649,2020-08-14,MN,8,41,152.0,9720,0.0,730
8650,2020-08-14,MO,10,0,0.0,12039,107.0,1473
8652,2020-08-14,MS,32,26,312.0,1672,179.0,944
8654,2020-08-14,NC,26,0,308.0,25367,0.0,1346
8656,2020-08-14,NE,4,0,0.0,4164,0.0,416
8657,2020-08-14,NH,0,0,0.0,0,0.0,0
8658,2020-08-14,NJ,10,36,91.0,25581,40.0,604
8659,2020-08-14,NM,6,18,0.0,8378,0.0,173
8660,2020-08-14,NV,15,0,260.0,3961,166.0,1099
8661,2020-08-14,NY,4,0,127.0,84728,59.0,727
8662,2020-08-14,OH,29,105,319.0,24971,170.0,1131
8663,2020-08-14,OK,6,52,240.0,11176,0.0,794
8664,2020-08-14,OR,8,8,57.0,4443,22.0,278
8665,2020-08-14,PA,36,0,0.0,15866,103.0,829
8666,2020-08-14,PR,11,0,70.0,0,49.0,451
8667,2020-08-14,RI,2,9,8.0,1296,3.0,95
8668,2020-08-14,SC,18,370,327.0,44824,198.0,932
8669,2020-08-14,SD,2,7,0.0,1117,0.0,127
8670,2020-08-14,TN,13,77,398.0,22375,176.0,1947
8671,2020-08-14,TX,313,0,2380.0,34153,0.0,7018
8672,2020-08-14,UT,7,23,69.0,3660,0.0,552
8673,2020-08-14,VA,7,58,268.0,12953,150.0,1216
8675,2020-08-14,VT,0,0,0.0,1506,0.0,17
8676,2020-08-14,WA,12,45,0.0,13887,58.0,632
8677,2020-08-14,WI,7,65,110.0,9418,0.0,1059
8678,2020-08-14,WV,4,0,52.0,5062,18.0,123
8679,2020-08-14,WY,0,2,0.0,357,0.0,64
8680,2020-08-13,AK,0,5,0.0,1389,3.0,82
8681,2020-08-13,AL,8,164,0.0,6020,0.0,771
8682,2020-08-13,AR,16,94,0.0,9257,112.0,652
8684,2020-08-13,AZ,36,682,497.0,12599,334.0,1351
8685,2020-08-13,CA,160,0,1826.0,134941,0.0,7085
8686,2020-08-13,CO,7,15,0.0,7113,0.0,463
8687,2020-08-13,CT,0,95,0.0,7976,0.0,76
8688,2020-08-13,DC,1,0,24.0,2843,11.0,65
8689,2020-08-13,DE,2,0,10.0,3160,0.0,268
8690,2020-08-13,FL,149,598,0.0,28303,0.0,6227
8691,2020-08-13,GA,82,202,0.0,23353,0.0,2515
8692,2020-08-13,GU,0,0,1.0,416,0.0,28
8694,2020-08-13,IA,8,0,88.0,6135,25.0,530
8695,2020-08-13,ID,0,14,36.0,1831,0.0,538
8696,2020-08-13,IL,24,0,383.0,44172,127.0,1834
8697,2020-08-13,IN,19,0,290.0,9933,86.0,1043
8698,2020-08-13,KS,0,0,95.0,0,29.0,0
8699,2020-08-13,KY,6,25,140.0,12104,0.0,741
8700,2020-08-13,LA,41,0,0.0,16236,196.0,1135
8701,2020-08-13,MA,21,22,61.0,27560,26.0,319
8702,2020-08-13,MD,8,115,111.0,15480,0.0,776
8703,2020-08-13,ME,0,1,5.0,3147,3.0,19
8704,2020-08-13,MI,16,0,184.0,39378,90.0,1167
8705,2020-08-13,MN,7,31,154.0,9621,0.0,690
8706,2020-08-13,MO,2,0,0.0,11509,111.0,1267
8708,2020-08-13,MS,22,53,318.0,0,195.0,612
8710,2020-08-13,NC,38,0,313.0,25643,0.0,1763
8712,2020-08-13,NE,5,0,0.0,968,0.0,214
8713,2020-08-13,NH,2,0,0.0,1131,0.0,34
8714,2020-08-13,NJ,8,29,103.0,27018,28.0,709
8715,2020-08-13,NM,2,21,0.0,5497,0.0,171
8716,2020-08-13,NV,34,0,260.0,5007,174.0,602
8717,2020-08-13,NY,10,0,124.0,87163,56.0,737
8718,2020-08-13,OH,21,122,329.0,23749,178.0,1178
8719,2020-08-13,OK,11,59,253.0,8460,0.0,705
8720,2020-08-13,OR,7,32,50.0,5206,17.0,248
8721,2020-08-13,PA,24,0,0.0,16897,99.0,991
8722,2020-08-13,PR,11,0,80.0,0,57.0,110
8723,2020-08-13,RI,1,5,10.0,2230,4.0,111
8724,2020-08-13,SC,42,0,323.0,5004,201.0,935
8725,2020-08-13,SD,1,4,0.0,1060,0.0,82
8726,2020-08-13,TN,24,94,426.0,25911,191.0,2118
8727,2020-08-13,TX,255,0,2435.0,32591,0.0,6755
8728,2020-08-13,UT,2,25,74.0,4054,0.0,334
8729,2020-08-13,VA,11,60,289.0,17446,141.0,1101
8731,2020-08-13,VT,0,0,0.0,737,0.0,6
8732,2020-08-13,WA,8,35,0.0,14511,40.0,725
8733,2020-08-13,WI,7,45,109.0,11472,0.0,968
8734,2020-08-13,WV,0,0,46.0,4133,16.0,143
8735,2020-08-13,WY,1,2,0.0,207,0.0,33
8736,2020-08-12,AK,1,5,0.0,1777,3.0,61
8737,2020-08-12,AL,35,222,0.0,11147,0.0,935
8738,2020-08-12,AR,0,71,0.0,0,113.0,703
8740,2020-08-12,AZ,148,529,519.0,6247,328.0,706
8741,2020-08-12,CA,180,0,1873.0,105543,0.0,11645
8742,2020-08-12,CO,0,6,0.0,4175,0.0,315
8743,2020-08-12,CT,6,0,0.0,7962,0.0,22
8744,2020-08-12,DC,0,0,25.0,1929,11.0,63
8745,2020-08-12,DE,0,0,13.0,0,0.0,0
8746,2020-08-12,FL,213,599,0.0,30195,0.0,8095
8747,2020-08-12,GA,105,348,0.0,17692,0.0,3565
8748,2020-08-12,GU,0,0,1.0,605,0.0,15
8750,2020-08-12,IA,11,0,72.0,3751,25.0,477
8751,2020-08-12,ID,7,31,32.0,3344,0.0,495
8752,2020-08-12,IL,15,0,357.0,40453,129.0,1645
8753,2020-08-12,IN,17,79,294.0,4679,84.0,660
8754,2020-08-12,KS,8,64,95.0,7077,29.0,817
8755,2020-08-12,KY,7,28,143.0,5268,0.0,1152
8756,2020-08-12,LA,48,0,0.0,28866,211.0,1179
8757,2020-08-12,MA,18,20,64.0,15464,33.0,293
8758,2020-08-12,MD,8,82,117.0,10838,0.0,541
8759,2020-08-12,ME,0,0,4.0,6645,1.0,20
8760,2020-08-12,MI,6,0,185.0,34811,84.0,476
8761,2020-08-12,MN,17,50,154.0,6291,0.0,464
8762,2020-08-12,MO,11,0,0.0,9766,107.0,1595
8764,2020-08-12,MS,45,56,323.0,2329,195.0,1081
8766,2020-08-12,NC,45,0,311.0,-195381,0.0,1166
8768,2020-08-12,NE,3,139,0.0,2396,0.0,334
8769,2020-08-12,NH,1,0,0.0,5026,0.0,26
8770,2020-08-12,NJ,11,44,111.0,25243,35.0,494
8771,2020-08-12,NM,2,10,0.0,4313,0.0,173
8772,2020-08-12,NV,15,0,268.0,2258,177.0,528
8773,2020-08-12,NY,7,0,123.0,87076,62.0,700
8774,2020-08-12,OH,26,141,320.0,19188,173.0,1422
8775,2020-08-12,OK,9,82,216.0,7202,0.0,670
8776,2020-08-12,OR,11,15,59.0,6070,15.0,286
8777,2020-08-12,PA,33,0,0.0,16663,96.0,849
8778,2020-08-12,PR,8,0,75.0,0,57.0,564
8779,2020-08-12,RI,2,19,9.0,1887,3.0,76
8780,2020-08-12,SC,46,0,333.0,2894,206.0,844
8781,2020-08-12,SD,1,5,0.0,1117,0.0,102
8782,2020-08-12,TN,18,90,428.0,17430,185.0,1478
8783,2020-08-12,TX,324,0,2479.0,36395,0.0,6200
8784,2020-08-12,UT,2,19,79.0,3614,0.0,338
8785,2020-08-12,VA,8,74,290.0,15235,142.0,776
8787,2020-08-12,VT,0,0,0.0,1052,0.0,5
8788,2020-08-12,WA,19,53,0.0,16011,59.0,824
8789,2020-08-12,WI,5,33,113.0,9446,0.0,531
8790,2020-08-12,WV,6,0,48.0,4497,16.0,133
8791,2020-08-12,WY,0,4,0.0,466,0.0,13
8792,2020-08-11,AK,0,1,0.0,10352,4.0,49
8793,2020-08-11,AL,50,0,0.0,2291,0.0,831
8794,2020-08-11,AR,11,65,0.0,3165,116.0,383
8796,2020-08-11,AZ,45,15,510.0,7830,346.0,1214
8797,2020-08-11,CA,109,0,1885.0,175426,0.0,12500
8798,2020-08-11,CO,12,52,0.0,3716,0.0,402
8799,2020-08-11,CT,0,0,0.0,8225,0.0,117
8800,2020-08-11,DC,2,0,21.0,4269,12.0,89
8801,2020-08-11,DE,0,0,13.0,1463,0.0,65
8802,2020-08-11,FL,277,573,0.0,29587,0.0,5762
8803,2020-08-11,GA,122,355,0.0,29960,0.0,3563
8804,2020-08-11,GU,0,0,1.0,524,0.0,16
8806,2020-08-11,IA,7,0,64.0,2275,25.0,258
8807,2020-08-11,ID,2,7,32.0,1500,0.0,429
8808,2020-08-11,IL,20,0,336.0,39813,127.0,1549
8809,2020-08-11,IN,25,245,327.0,8674,87.0,870
8810,2020-08-11,KS,0,0,60.0,0,19.0,0
8811,2020-08-11,KY,8,39,148.0,10009,0.0,539
8812,2020-08-11,LA,26,0,0.0,19467,214.0,1164
8813,2020-08-11,MA,10,27,70.0,14676,33.0,392
8814,2020-08-11,MD,13,19,121.0,10064,0.0,585
8815,2020-08-11,ME,1,1,4.0,1546,1.0,1
8816,2020-08-11,MI,7,0,185.0,23058,85.0,907
8817,2020-08-11,MN,6,55,147.0,1547,0.0,323
8818,2020-08-11,MO,5,0,0.0,16321,112.0,981
8820,2020-08-11,MS,32,58,325.0,9167,192.0,644
8822,2020-08-11,NC,32,0,329.0,14528,0.0,1051
8824,2020-08-11,NE,3,19,0.0,2833,0.0,264
8825,2020-08-11,NH,0,1,0.0,1100,0.0,21
8826,2020-08-11,NJ,12,60,101.0,25820,43.0,491
8827,2020-08-11,NM,3,27,0.0,7141,0.0,199
8828,2020-08-11,NV,18,0,257.0,2009,171.0,548
8829,2020-08-11,NY,7,0,120.0,76392,60.0,667
8830,2020-08-11,OH,35,131,338.0,19031,172.0,1095
8831,2020-08-11,OK,13,135,218.0,19022,0.0,765
8832,2020-08-11,OR,1,40,58.0,3479,22.0,216
8833,2020-08-11,PA,35,0,0.0,14483,98.0,828
8834,2020-08-11,PR,8,0,80.0,0,62.0,286
8835,2020-08-11,RI,1,6,9.0,1704,2.0,119
8836,2020-08-11,SC,49,329,339.0,3750,207.0,971
8837,2020-08-11,SD,0,5,0.0,882,0.0,50
8838,2020-08-11,TN,38,125,0.0,11876,0.0,1001
8839,2020-08-11,TX,220,0,2495.0,32275,0.0,9803
8840,2020-08-11,UT,4,35,81.0,2679,0.0,362
8841,2020-08-11,VA,17,67,280.0,9002,148.0,996
8843,2020-08-11,VT,0,0,0.0,981,0.0,12
8844,2020-08-11,WA,9,48,0.0,15268,35.0,213
8845,2020-08-11,WI,8,61,111.0,12875,0.0,767
8846,2020-08-11,WV,6,0,46.0,3444,14.0,121
8847,2020-08-11,WY,1,4,0.0,1139,0.0,31
8848,2020-08-10,AK,0,4,0.0,2356,3.0,68
8849,2020-08-10,AL,29,533,0.0,16430,0.0,1686
8850,2020-08-10,AR,11,52,0.0,4844,117.0,645
8852,2020-08-10,AZ,4,9,506.0,5068,366.0,600
8853,2020-08-10,CA,66,0,1879.0,164483,0.0,7751
8854,2020-08-10,CO,5,11,0.0,4963,0.0,379
8855,2020-08-10,CT,3,0,0.0,38077,0.0,247
8856,2020-08-10,DC,0,0,21.0,2395,8.0,54
8857,2020-08-10,DE,0,0,12.0,2494,0.0,59
8858,2020-08-10,FL,93,284,0.0,24039,0.0,4150
8859,2020-08-10,GA,30,48,0.0,24485,0.0,2429
8860,2020-08-10,GU,0,0,1.0,541,0.0,6
8862,2020-08-10,IA,3,0,57.0,2295,23.0,282
8863,2020-08-10,ID,2,11,48.0,1469,0.0,176
8864,2020-08-10,IL,1,0,352.0,31034,138.0,1319
8865,2020-08-10,IN,3,0,305.0,10322,81.0,664
8866,2020-08-10,KS,7,36,60.0,9065,19.0,1092
8867,2020-08-10,KY,2,22,155.0,8696,0.0,272
8868,2020-08-10,LA,24,0,0.0,6800,215.0,562
8869,2020-08-10,MA,6,8,60.0,11062,25.0,275
8870,2020-08-10,MD,6,70,119.0,16710,0.0,755
8871,2020-08-10,ME,0,0,3.0,1913,1.0,7
8872,2020-08-10,MI,7,0,185.0,20677,132.0,580
8873,2020-08-10,MN,3,51,159.0,8569,0.0,618
8874,2020-08-10,MO,6,0,0.0,14603,112.0,2575
8876,2020-08-10,MS,16,74,328.0,0,196.0,476
8878,2020-08-10,NC,4,0,317.0,14745,0.0,626
8880,2020-08-10,NE,0,7,0.0,2774,0.0,187
8881,2020-08-10,NH,0,3,0.0,1684,0.0,9
8882,2020-08-10,NJ,4,0,83.0,21936,29.0,278
8883,2020-08-10,NM,5,19,0.0,5241,0.0,129
8884,2020-08-10,NV,6,0,266.0,3846,172.0,742
8885,2020-08-10,NY,2,0,127.0,53526,62.0,476
8886,2020-08-10,OH,4,64,351.0,18213,195.0,883
8887,2020-08-10,OK,2,20,223.0,0,0.0,397
8888,2020-08-10,OR,1,0,51.0,8708,18.0,262
8889,2020-08-10,PA,3,0,0.0,12472,108.0,601
8890,2020-08-10,PR,0,0,77.0,0,50.0,385
8891,2020-08-10,RI,0,0,8.0,829,2.0,28
8892,2020-08-10,SC,18,0,360.0,4922,217.0,724
8893,2020-08-10,SD,0,6,0.0,522,0.0,58
8894,2020-08-10,TN,10,35,0.0,13585,0.0,1202
8895,2020-08-10,TX,31,0,2552.0,9975,0.0,4455
8896,2020-08-10,UT,9,22,79.0,2936,0.0,263
8897,2020-08-10,VA,1,22,279.0,16626,159.0,663
8899,2020-08-10,VT,0,0,0.0,672,0.0,3
8900,2020-08-10,WA,0,105,0.0,18151,49.0,364
8901,2020-08-10,WI,0,31,119.0,7660,0.0,521
8902,2020-08-10,WV,2,0,43.0,3912,17.0,60
8903,2020-08-10,WY,0,2,0.0,1015,0.0,-8
8904,2020-08-09,AK,0,4,0.0,4229,4.0,97
8905,2020-08-09,AL,33,0,0.0,10002,0.0,2947
8906,2020-08-09,AR,23,61,0.0,10964,117.0,1344
8908,2020-08-09,AZ,13,24,514.0,5226,374.0,816
8909,2020-08-09,CA,104,0,1891.0,110219,0.0,8373
8910,2020-08-09,CO,1,14,0.0,5624,0.0,336
8911,2020-08-09,CT,0,0,0.0,0,0.0,0
8912,2020-08-09,DC,1,0,17.0,4508,8.0,100
8913,2020-08-09,DE,1,0,11.0,2152,0.0,73
8914,2020-08-09,FL,77,254,0.0,33562,0.0,6139
8915,2020-08-09,GA,13,72,0.0,33913,0.0,3169
8916,2020-08-09,GU,0,0,0.0,0,0.0,0
8918,2020-08-09,IA,5,0,57.0,4757,20.0,506
8919,2020-08-09,ID,6,20,48.0,1287,0.0,573
8920,2020-08-09,IL,5,0,322.0,39972,114.0,1382
8921,2020-08-09,IN,5,0,289.0,11618,78.0,1041
8922,2020-08-09,KS,0,0,88.0,0,26.0,0
8923,2020-08-09,KY,1,0,149.0,0,0.0,404
8924,2020-08-09,LA,56,0,0.0,32916,210.0,2653
8925,2020-08-09,MA,14,10,60.0,16866,26.0,329
8926,2020-08-09,MD,8,72,128.0,18900,0.0,922
8927,2020-08-09,ME,0,0,3.0,2569,1.0,16
8928,2020-08-09,MI,-1,0,232.0,25676,132.0,535
8929,2020-08-09,MN,9,49,148.0,12779,0.0,797
8930,2020-08-09,MO,0,0,0.0,0,105.0,0
8932,2020-08-09,MS,22,0,334.0,0,198.0,527
8934,2020-08-09,NC,8,0,315.0,15330,0.0,1452
8936,2020-08-09,NE,0,11,0.0,1995,0.0,141
8937,2020-08-09,NH,0,1,0.0,1321,0.0,13
8938,2020-08-09,NJ,5,43,83.0,48716,31.0,366
8939,2020-08-09,NM,4,13,0.0,7299,0.0,200
8940,2020-08-09,NV,8,0,278.0,3774,173.0,811
8941,2020-08-09,NY,7,0,131.0,65297,66.0,515
8942,2020-08-09,OH,1,49,365.0,23176,193.0,879
8943,2020-08-09,OK,0,11,223.0,0,0.0,486
8944,2020-08-09,OR,7,0,51.0,0,18.0,374
8945,2020-08-09,PA,1,0,0.0,13393,103.0,760
8946,2020-08-09,PR,5,0,79.0,0,53.0,361
8947,2020-08-09,RI,0,17,8.0,1451,2.0,74
8948,2020-08-09,SC,24,0,365.0,6934,219.0,975
8949,2020-08-09,SD,0,5,0.0,782,0.0,128
8950,2020-08-09,TN,8,42,0.0,25507,0.0,2127
8951,2020-08-09,TX,116,0,2608.0,16294,0.0,4879
8952,2020-08-09,UT,1,16,78.0,4090,0.0,376
8953,2020-08-09,VA,4,37,260.0,20333,146.0,897
8955,2020-08-09,VT,0,0,0.0,753,0.0,5
8956,2020-08-09,WA,16,6,0.0,4795,60.0,674
8957,2020-08-09,WI,2,20,98.0,6797,0.0,622
8958,2020-08-09,WV,8,0,50.0,5021,15.0,131
8959,2020-08-09,WY,0,0,0.0,0,0.0,37
8960,2020-08-08,AK,1,5,0.0,4663,4.0,79
8961,2020-08-08,AL,0,0,0.0,0,0.0,86
8962,2020-08-08,AR,0,55,0.0,0,116.0,0
8964,2020-08-08,AZ,56,3,539.0,10622,400.0,1054
8965,2020-08-08,CA,178,0,2038.0,103274,0.0,7371
8966,2020-08-08,CO,0,20,0.0,6318,0.0,431
8967,2020-08-08,CT,0,0,0.0,0,0.0,0
8968,2020-08-08,DC,1,0,17.0,4545,8.0,64
8969,2020-08-08,DE,2,0,11.0,1053,0.0,57
8970,2020-08-08,FL,187,525,0.0,40431,0.0,8343
8971,2020-08-08,GA,69,274,0.0,40414,0.0,4423
8972,2020-08-08,GU,0,0,1.0,166,0.0,1
8974,2020-08-08,IA,12,0,58.0,4429,22.0,418
8975,2020-08-08,ID,6,14,48.0,3748,0.0,523
8976,2020-08-08,IL,18,0,338.0,45826,125.0,2190
8977,2020-08-08,IN,13,0,284.0,10329,85.0,1033
8978,2020-08-08,KS,0,0,88.0,0,26.0,0
8979,2020-08-08,KY,8,27,149.0,5659,0.0,782
8980,2020-08-08,LA,0,0,0.0,0,207.0,0
8981,2020-08-08,MA,12,22,68.0,16269,30.0,420
8982,2020-08-08,MD,12,58,127.0,11924,0.0,775
8983,2020-08-08,ME,1,0,4.0,2667,0.0,12
8984,2020-08-08,MI,-4,0,232.0,37805,132.0,721
8985,2020-08-08,MN,8,48,154.0,10210,0.0,916
8986,2020-08-08,MO,0,0,0.0,0,108.0,0
8988,2020-08-08,MS,26,29,334.0,5168,198.0,1210
8990,2020-08-08,NC,26,0,335.0,28000,0.0,1954
8992,2020-08-08,NE,5,16,0.0,3353,0.0,283
8993,2020-08-08,NH,0,1,0.0,2710,0.0,76
8994,2020-08-08,NJ,9,0,94.0,-368,34.0,411
8995,2020-08-08,NM,6,19,0.0,7124,0.0,150
8996,2020-08-08,NV,29,0,278.0,5135,173.0,886
8997,2020-08-08,NY,5,0,133.0,74154,64.0,703
8998,2020-08-08,OH,16,69,363.0,20104,185.0,1294
8999,2020-08-08,OK,3,39,223.0,6925,0.0,825
9000,2020-08-08,OR,9,15,51.0,5020,18.0,411
9001,2020-08-08,PA,16,0,0.0,15345,106.0,813
9002,2020-08-08,PR,9,0,77.0,0,54.0,343
9003,2020-08-08,RI,1,18,9.0,1898,2.0,94
9004,2020-08-08,SC,45,0,357.0,8873,234.0,1241
9005,2020-08-08,SD,2,5,0.0,1154,0.0,106
9006,2020-08-08,TN,9,72,0.0,21651,0.0,1803
9007,2020-08-08,TX,247,0,2730.0,30232,0.0,6959
9008,2020-08-08,UT,0,26,77.0,4263,0.0,376
9009,2020-08-08,VA,5,51,271.0,12976,145.0,1307
9011,2020-08-08,VT,0,0,0.0,790,0.0,6
9012,2020-08-08,WA,19,16,0.0,8976,56.0,732
9013,2020-08-08,WI,6,50,104.0,11997,0.0,1185
9014,2020-08-08,WV,4,0,46.0,5113,15.0,130
9015,2020-08-08,WY,0,1,0.0,0,0.0,13
9016,2020-08-07,AK,0,3,0.0,7224,3.0,55
9017,2020-08-07,AL,21,224,0.0,7923,0.0,1709
9018,2020-08-07,AR,6,50,0.0,10676,111.0,1011
9020,2020-08-07,AZ,79,5173,565.0,7575,411.0,1406
9021,2020-08-07,CA,142,0,1978.0,87983,0.0,8436
9022,2020-08-07,CO,5,10,0.0,7311,0.0,457
9023,2020-08-07,CT,4,0,0.0,7460,0.0,75
9024,2020-08-07,DC,2,0,18.0,2671,12.0,71
9025,2020-08-07,DE,1,0,15.0,2001,0.0,80
9026,2020-08-07,FL,180,599,0.0,31890,0.0,7541
9027,2020-08-07,GA,91,280,0.0,24258,0.0,4109
9028,2020-08-07,GU,0,0,1.0,471,0.0,14
9030,2020-08-07,IA,5,0,65.0,5076,25.0,504
9031,2020-08-07,ID,6,23,42.0,3415,0.0,692
9032,2020-08-07,IL,31,0,333.0,44785,125.0,2103
9033,2020-08-07,IN,10,87,295.0,11520,76.0,1239
9034,2020-08-07,KS,12,54,88.0,6873,26.0,921
9035,2020-08-07,KY,4,51,136.0,9008,0.0,542
9036,2020-08-07,LA,61,0,0.0,18530,207.0,1500
9037,2020-08-07,MA,18,15,69.0,14420,30.0,417
9038,2020-08-07,MD,14,69,135.0,13882,0.0,801
9039,2020-08-07,ME,0,3,5.0,2789,1.0,17
9040,2020-08-07,MI,18,0,232.0,29203,132.0,814
9041,2020-08-07,MN,4,37,155.0,10246,0.0,545
9042,2020-08-07,MO,21,0,0.0,9433,113.0,996
9044,2020-08-07,MS,23,66,335.0,3635,191.0,1036
9046,2020-08-07,NC,42,0,339.0,33517,0.0,1545
9048,2020-08-07,NE,5,7,0.0,3389,0.0,332
9049,2020-08-07,NH,1,1,0.0,1035,0.0,23
9050,2020-08-07,NJ,11,384,120.0,22187,73.0,403
9051,2020-08-07,NM,6,16,0.0,8280,0.0,192
9052,2020-08-07,NV,20,0,289.0,5827,178.0,976
9053,2020-08-07,NY,5,0,139.0,69456,66.0,714
9054,2020-08-07,OH,34,81,334.0,23852,190.0,1204
9055,2020-08-07,OK,7,58,216.0,10308,0.0,854
9056,2020-08-07,OR,1,17,58.0,5214,29.0,246
9057,2020-08-07,PA,15,0,0.0,15890,99.0,758
9058,2020-08-07,PR,7,0,73.0,0,58.0,406
9059,2020-08-07,RI,0,12,10.0,2123,4.0,127
9060,2020-08-07,SC,19,354,358.0,10394,231.0,1422
9061,2020-08-07,SD,3,5,0.0,1055,0.0,98
9062,2020-08-07,TN,20,81,0.0,24409,0.0,2432
9063,2020-08-07,TX,293,0,2742.0,31850,0.0,7039
9064,2020-08-07,UT,5,24,81.0,4865,0.0,460
9065,2020-08-07,VA,18,98,284.0,11803,159.0,2015
9067,2020-08-07,VT,0,0,0.0,871,0.0,1
9068,2020-08-07,WA,29,34,0.0,14356,50.0,768
9069,2020-08-07,WI,12,49,121.0,13097,0.0,1043
9070,2020-08-07,WV,3,0,46.0,5112,14.0,156
9071,2020-08-07,WY,1,5,0.0,475,0.0,42
9072,2020-08-06,AK,0,3,0.0,4253,2.0,40
9073,2020-08-06,AL,19,213,0.0,10386,0.0,1938
9074,2020-08-06,AR,7,0,0.0,4290,111.0,735
9076,2020-08-06,AZ,70,509,593.0,8878,427.0,1444
9077,2020-08-06,CA,166,0,2026.0,85805,0.0,5258
9078,2020-08-06,CO,1,36,0.0,5596,0.0,448
9079,2020-08-06,CT,0,113,0.0,8969,0.0,20
9080,2020-08-06,DC,0,0,23.0,3083,12.0,75
9081,2020-08-06,DE,0,0,15.0,1934,0.0,69
9082,2020-08-06,FL,120,559,0.0,34829,0.0,7573
9083,2020-08-06,GA,42,214,0.0,26356,0.0,3182
9084,2020-08-06,GU,0,0,1.0,434,0.0,8
9086,2020-08-06,IA,9,0,68.0,5990,32.0,702
